car,873,190,1242,375,0.9961192607879639
car,296,178,490,289,0.9927335381507874
car,781,184,944,296,0.9804550409317017
car,596,170,687,227,0.941651463508606
car,193,186,227,204,0.9328740239143372
car,1,161,193,371,0.9172553420066833
car,683,167,714,198,0.901232123374939
car,714,162,740,187,0.8231104016304016
car,1028,141,1105,190,0.7640167474746704
car,577,170,604,181,0.7546014189720154
car,966,145,1021,199,0.6835677623748779
car,811,162,848,178,0.5681583285331726
car,818,171,866,184,0.5580220818519592
car,909,156,948,187,0.5509001016616821
car,225,185,251,204,0.5345273613929749
car,754,161,770,179,0.48703324794769287
car,521,175,534,185,0.4249725341796875
car,932,147,984,191,0.41978082060813904
