car,730,166,880,217,0.9941505193710327
car,1012,148,1112,179,0.9836099743843079
car,491,179,537,215,0.9779180884361267
car,1179,143,1242,184,0.9672778248786926
car,571,173,600,198,0.9159635305404663
car,763,155,828,181,0.8597462177276611
car,535,177,560,203,0.7917073965072632
car,662,170,693,192,0.7531359791755676
car,639,174,658,191,0.7467846870422363
car,622,174,644,193,0.7344194650650024
car,968,150,1018,178,0.7204123735427856
car,554,177,573,198,0.6045363545417786
car,527,178,555,206,0.4486643373966217
