car,91,183,262,253,0.9938358068466187
car,436,181,488,211,0.9675049781799316
car,712,168,745,195,0.9445081949234009
car,559,180,611,215,0.923477828502655
car,1165,154,1196,173,0.9198485016822815
car,1196,153,1241,172,0.8954199552536011
car,1130,154,1167,174,0.8680717349052429
car,1100,156,1132,175,0.808508038520813
car,1042,157,1075,175,0.7702321410179138
car,826,159,856,171,0.7701964974403381
car,305,192,323,208,0.7391946315765381
car,0,237,62,343,0.7027729153633118
car,338,178,360,198,0.5743023157119751
car,858,159,888,172,0.5407548546791077
car,891,157,918,172,0.5251132249832153
car,794,158,823,170,0.432185560464859
car,1010,158,1040,175,0.43205657601356506
truck,614,153,705,223,0.9810346364974976
truck,487,164,543,203,0.7342658042907715
truck,545,151,574,195,0.6463209390640259
