car,607,173,690,227,0.9923297166824341
car,1202,154,1242,175,0.9223731756210327
car,1168,155,1202,176,0.8863218426704407
car,1104,159,1134,177,0.7789089679718018
car,826,160,855,172,0.6798499226570129
car,512,179,538,200,0.663020670413971
car,1136,156,1169,176,0.6271010637283325
car,860,160,888,172,0.6098944544792175
car,685,173,711,189,0.5959012508392334
car,890,158,917,173,0.5542794466018677
car,1044,159,1071,177,0.4877399802207947
car,796,159,816,171,0.4349155128002167
truck,296,115,506,227,0.9930297136306763
