car,199,183,328,242,0.9926210045814514
car,697,171,738,198,0.9185411334037781
car,459,183,504,211,0.9133541584014893
car,1162,154,1194,175,0.9113824367523193
car,1193,154,1235,173,0.8815244436264038
car,1129,156,1162,174,0.8598198890686035
car,1098,159,1130,176,0.852231502532959
car,672,172,695,197,0.7825325727462769
car,1040,158,1073,177,0.7699562907218933
car,892,158,918,172,0.608038604259491
car,827,161,856,171,0.5449811220169067
car,859,160,889,172,0.4635052978992462
car,1014,159,1039,177,0.42696958780288696
car,341,180,364,201,0.42608994245529175
car,503,168,548,207,0.4116057753562927
car,531,178,572,221,0.4079699218273163
truck,562,152,679,235,0.968174397945404
truck,503,167,547,203,0.5287184119224548
