car,12,178,112,210,0.9445104002952576
car,281,180,368,198,0.8825579881668091
car,572,178,631,197,0.7393001317977905
car,413,178,461,202,0.7334789037704468
car,767,177,784,189,0.5911965370178223
car,125,181,150,196,0.5875542163848877
car,783,177,809,193,0.5374253988265991
car,699,173,735,190,0.5296528935432434
car,446,178,493,202,0.5058231949806213
car,792,175,815,192,0.48923560976982117
car,0,180,15,208,0.42820030450820923
car,1048,170,1085,180,0.41287729144096375
traffic light,211,0,248,37,0.4047251343727112
