car,456,179,488,207,0.9478192329406738
car,775,168,811,190,0.8186901807785034
car,727,168,760,189,0.8085336685180664
car,841,170,884,195,0.8023095726966858
car,836,169,870,193,0.7309224605560303
car,1060,173,1112,209,0.7110901474952698
car,858,168,894,196,0.6953699588775635
car,404,179,420,192,0.6887050867080688
car,706,168,738,188,0.6329796314239502
car,939,167,1010,200,0.6281406283378601
car,434,182,456,197,0.6281379461288452
car,811,170,841,188,0.5781283378601074
car,432,169,458,197,0.571683406829834
car,506,171,544,205,0.5633233785629272
car,741,168,768,190,0.4941297769546509
car,380,177,401,189,0.4608747363090515
car,922,169,956,192,0.4605250656604767
train,303,136,379,214,0.8328955769538879
truck,-2,173,35,210,0.6768174767494202
traffic light,1012,34,1045,131,0.4812493622303009
