car,1202,154,1242,175,0.9355606436729431
car,1167,156,1201,176,0.8815438151359558
car,665,171,722,213,0.87205970287323
car,1105,159,1135,177,0.7881976366043091
car,826,160,855,172,0.7000860571861267
car,1136,156,1169,176,0.6920772790908813
car,651,174,676,198,0.6641979217529297
car,860,160,888,172,0.6363286375999451
car,890,157,918,173,0.5828623175621033
car,502,181,529,203,0.5457096099853516
car,1044,159,1071,177,0.4971783757209778
car,796,159,816,171,0.4844048023223877
truck,204,103,488,237,0.9884947538375854
