car,363,182,430,221,0.9932754635810852
car,577,168,679,239,0.9757782220840454
car,1201,154,1242,175,0.9240102767944336
car,0,200,39,267,0.9169955849647522
car,487,180,530,206,0.9000135064125061
car,1168,155,1202,176,0.8862216472625732
car,730,170,751,187,0.8368068337440491
car,690,171,710,189,0.723278284072876
car,1136,155,1169,176,0.6711122393608093
car,538,178,564,196,0.6655823588371277
car,295,193,315,207,0.6624571084976196
car,1104,158,1135,177,0.6546008586883545
car,331,180,351,198,0.5607619285583496
car,826,160,855,171,0.5509675145149231
car,860,160,887,172,0.4986254572868347
car,890,158,918,173,0.43694931268692017
car,1044,159,1071,177,0.4246668517589569
