car,449,179,482,206,0.9601213335990906
car,1097,167,1156,208,0.8947815895080566
car,712,165,741,187,0.8014348745346069
car,733,166,760,187,0.7441446185112
car,501,171,540,204,0.7437019944190979
car,851,166,887,193,0.7436602711677551
car,875,166,919,194,0.6621675491333008
car,758,166,790,189,0.5997979044914246
car,963,165,1013,200,0.598906397819519
car,402,179,424,192,0.5936431884765625
car,370,174,396,187,0.5879123210906982
car,427,169,452,197,0.5861523747444153
car,1182,175,1242,213,0.5536466240882874
car,752,166,778,188,0.4579296112060547
car,380,176,398,189,0.4422779977321625
car,429,179,451,197,0.42427337169647217
train,276,129,364,217,0.7001693248748779
truck,652,161,704,185,0.5805532932281494
