person,868,172,892,230,0.6245696544647217
person,557,173,576,205,0.5558393001556396
car,440,173,522,205,0.9866223931312561
car,228,176,340,213,0.9118753671646118
car,579,173,632,198,0.8988174796104431
car,418,164,493,197,0.835617184638977
car,662,172,690,188,0.8170113563537598
car,779,171,814,189,0.7390841245651245
car,1107,169,1134,182,0.6459241509437561
car,0,174,71,212,0.6144360899925232
car,700,171,720,186,0.6010611653327942
car,1084,168,1123,182,0.5924732685089111
car,836,170,855,186,0.4998880624771118
car,1151,170,1182,182,0.4836975336074829
car,1171,170,1198,182,0.45244935154914856
car,979,168,1002,179,0.43842747807502747
car,1187,170,1211,182,0.4130067229270935
