person,20,195,146,371,0.8162803053855896
person,68,190,157,374,0.5911991000175476
bicycle,711,130,836,248,0.5971361398696899
bicycle,12,269,129,372,0.5565451979637146
bicycle,727,139,832,207,0.4586426913738251
car,738,177,979,323,0.9989489316940308
car,547,175,573,197,0.8738203048706055
car,577,175,606,193,0.8087287545204163
car,236,170,431,257,0.6490938663482666
car,654,168,684,217,0.46996769309043884
car,646,169,669,209,0.43235334753990173
truck,237,171,430,255,0.6509248614311218
truck,713,120,832,227,0.43071532249450684
