car,757,214,906,312,0.9941002726554871
car,870,227,1240,374,0.9926677942276001
car,516,190,570,230,0.9835299849510193
car,729,204,807,272,0.9821300506591797
car,700,198,747,247,0.8875491619110107
car,638,191,660,208,0.8393386602401733
car,677,196,712,233,0.7868548631668091
car,661,195,689,226,0.7218587398529053
car,462,191,512,285,0.7187598943710327
car,580,189,606,199,0.5841143131256104
car,558,189,578,217,0.5157974362373352
car,613,190,634,204,0.4706810414791107
truck,210,164,483,350,0.7352544665336609
