car,279,198,456,322,0.9962587356567383
car,843,196,1168,372,0.9962437748908997
car,732,175,875,283,0.9869106411933899
car,544,176,582,203,0.9714417457580566
car,0,217,285,375,0.9647584557533264
car,675,179,716,223,0.9628032445907593
car,702,182,749,245,0.917359471321106
car,649,177,681,204,0.8658162355422974
car,1058,278,1242,373,0.6371709108352661
car,467,171,552,230,0.6042360067367554
car,632,173,649,188,0.5320355296134949
car,666,177,689,208,0.4311217665672302
car,610,173,625,186,0.43095147609710693
car,681,190,715,227,0.417009174823761
car,622,173,637,186,0.4012863337993622
truck,468,172,550,235,0.7806233763694763
