person,548,175,570,225,0.9070248603820801
person,1159,241,1239,337,0.8615336418151855
person,893,204,970,270,0.8362006545066833
person,838,211,899,267,0.5140705704689026
person,795,213,841,248,0.4389277398586273
bicycle,407,234,450,309,0.5414652228355408
bicycle,474,209,517,250,0.5124499201774597
bicycle,432,205,517,251,0.42202356457710266
bus,373,126,763,213,0.4594213366508484
chair,1017,317,1136,374,0.8545141816139221
chair,836,257,899,338,0.7469988465309143
chair,912,291,1014,374,0.6100317239761353
chair,752,224,797,280,0.5957323312759399
chair,776,236,822,306,0.5802585482597351
diningtable,1087,327,1239,374,0.9091162085533142
diningtable,889,267,1048,293,0.5366430282592773
