person,549,171,606,310,0.9892264604568481
person,656,169,688,274,0.9828951954841614
person,941,163,1065,375,0.9721214175224304
person,725,164,800,337,0.9586365818977356
person,881,156,954,380,0.8456398248672485
person,609,169,627,218,0.7772644758224487
person,694,170,732,268,0.5419793725013733
person,636,166,652,213,0.5071765780448914
person,775,178,827,303,0.5004701018333435
person,770,196,811,262,0.4631369411945343
person,412,155,446,246,0.41185879707336426
bicycle,426,215,465,262,0.5214621424674988
car,486,175,559,233,0.9722192883491516
backpack,804,181,840,227,0.6777629256248474
handbag,588,195,611,242,0.8323051333427429
handbag,932,201,985,319,0.7131242156028748
handbag,936,259,980,322,0.4445470869541168
pottedplant,132,187,324,373,0.8790960311889648
pottedplant,362,178,432,285,0.7702778577804565
