person,652,169,683,278,0.9594548344612122
person,564,169,586,228,0.9219987392425537
person,699,166,744,274,0.9001535773277283
person,354,175,395,282,0.8669076561927795
person,526,170,549,220,0.6992565989494324
person,503,172,528,230,0.4855538606643677
person,740,167,761,219,0.44676417112350464
bicycle,218,213,276,291,0.7154014110565186
bicycle,331,219,364,264,0.6835054755210876
bicycle,746,198,790,247,0.621493935585022
bicycle,280,213,331,273,0.5299208760261536
bicycle,568,196,585,229,0.4578983783721924
car,585,171,602,187,0.6296786665916443
umbrella,149,136,285,166,0.4720821976661682
