person,654,173,677,233,0.8300012946128845
person,1110,197,1186,297,0.6967999935150146
person,502,185,523,231,0.49323466420173645
bicycle,126,236,225,329,0.6812869310379028
bicycle,51,256,147,358,0.6535688042640686
bicycle,215,218,270,303,0.5918845534324646
car,599,173,630,198,0.665916919708252
car,638,176,658,189,0.5537446141242981
umbrella,737,84,1110,145,0.40496590733528137
chair,1121,245,1193,320,0.9224345684051514
chair,1004,230,1058,286,0.7787174582481384
chair,828,226,925,354,0.659524142742157
pottedplant,905,180,1008,349,0.7482472658157349
pottedplant,774,185,833,318,0.4011223316192627
