person,339,179,391,309,0.9837188124656677
person,898,172,955,303,0.9635106325149536
person,642,175,667,251,0.95982825756073
person,258,184,302,264,0.9295380711555481
person,957,172,1009,302,0.91477370262146
person,759,181,806,324,0.8927034139633179
person,698,181,723,282,0.8687529563903809
person,718,184,752,283,0.815253496170044
person,794,176,822,251,0.6759758591651917
bicycle,-1,242,119,314,0.895225465297699
bicycle,232,235,272,299,0.44279947876930237
car,549,185,596,222,0.9559618830680847
dog,254,257,344,308,0.9225971698760986
umbrella,892,1,1236,137,0.5102221369743347
handbag,895,192,922,236,0.4929758608341217
pottedplant,411,208,455,280,0.7025249600410461
pottedplant,466,205,506,256,0.4993581771850586
pottedplant,407,183,462,282,0.46474477648735046
