person,830,168,906,372,0.9774797558784485
person,757,165,824,379,0.9537889361381531
person,1040,173,1103,325,0.8665120005607605
person,902,170,928,236,0.7787774205207825
person,1179,156,1209,232,0.7640162110328674
person,1143,162,1170,198,0.6243036389350891
person,722,184,738,216,0.49958711862564087
bicycle,923,268,1090,374,0.8662828803062439
bicycle,365,211,422,266,0.47316670417785645
car,533,173,582,218,0.7962488532066345
car,603,174,631,202,0.5667732954025269
handbag,1046,203,1081,242,0.4337106943130493
chair,680,189,703,220,0.6670267581939697
