person,849,171,944,374,0.9602855443954468
person,764,174,840,371,0.9230334162712097
person,186,168,256,371,0.7836440801620483
person,735,176,767,260,0.7798985838890076
person,900,167,927,202,0.653717041015625
person,198,237,252,308,0.616450846195221
person,1163,155,1198,242,0.5815324783325195
person,1152,154,1180,245,0.515748143196106
person,850,162,872,216,0.4757329821586609
bicycle,302,208,369,282,0.549390971660614
bicycle,1005,291,1240,373,0.4941824674606323
bicycle,53,253,166,347,0.4792235195636749
car,507,173,562,218,0.6206804513931274
car,574,175,609,202,0.42946603894233704
