person,615,171,673,328,0.9649345278739929
person,665,165,729,331,0.933998167514801
person,190,168,260,329,0.8927711844444275
person,276,176,360,341,0.8394812941551208
person,732,172,756,226,0.6688687801361084
person,404,171,445,266,0.5731588006019592
person,758,169,783,231,0.5671359300613403
person,752,168,781,270,0.4609092175960541
person,538,177,552,203,0.4548412561416626
bicycle,767,225,898,333,0.9516531825065613
bicycle,32,240,132,371,0.8362234830856323
bicycle,278,241,364,377,0.7746982574462891
bicycle,404,210,447,288,0.7169377207756042
car,487,173,530,208,0.8685791492462158
car,552,174,573,193,0.7807759642601013
handbag,210,224,258,274,0.5455129146575928
