person,1129,143,1199,342,0.8842138648033142
person,973,186,1009,216,0.7080590724945068
person,674,173,690,225,0.5708073377609253
person,537,171,563,227,0.5537094473838806
person,848,167,881,196,0.5442410111427307
bicycle,892,264,1090,374,0.7484537959098816
bicycle,865,261,978,337,0.682908833026886
bicycle,353,207,405,274,0.6651706099510193
car,-1,214,356,374,0.9844194054603577
car,630,174,659,195,0.7863237261772156
pottedplant,829,177,884,282,0.7635579109191895
pottedplant,721,171,783,276,0.6685600876808167
