person,842,168,946,376,0.9832831621170044
person,763,168,845,375,0.9697099328041077
person,183,169,285,373,0.9289573431015015
person,1092,160,1145,318,0.8562295436859131
person,757,174,783,263,0.6079944372177124
person,901,167,925,203,0.5994216203689575
person,850,154,873,212,0.46739140152931213
person,1164,157,1203,239,0.46351316571235657
person,1151,159,1180,229,0.42427119612693787
bicycle,293,209,387,275,0.7826616168022156
bicycle,957,279,1073,373,0.7398650646209717
bicycle,104,238,198,332,0.6388638615608215
bicycle,1034,187,1075,234,0.5994713306427002
bicycle,1039,306,1220,373,0.4295192360877991
car,584,174,615,204,0.7620884776115417
car,517,173,567,218,0.6423196196556091
handbag,204,255,260,299,0.7693549394607544
