person,435,177,457,243,0.9352406859397888
person,107,253,207,372,0.8862560987472534
person,609,172,633,235,0.8534620404243469
person,712,171,739,236,0.8201583623886108
person,673,179,705,262,0.7581451535224915
person,634,173,662,263,0.724648118019104
person,157,181,196,243,0.6431002616882324
person,736,169,758,229,0.5810409188270569
person,411,176,430,241,0.5765185952186584
person,196,216,252,272,0.5519218444824219
person,707,173,732,243,0.5510274767875671
person,696,176,715,241,0.41213151812553406
bicycle,889,246,1092,375,0.6583858132362366
bicycle,1084,277,1228,375,0.49893704056739807
bicycle,248,212,301,253,0.4175474941730499
car,538,181,575,209,0.9636026620864868
motorbike,761,208,845,315,0.9167240262031555
dog,376,221,417,247,0.5099006295204163
chair,234,287,325,374,0.9011909365653992
chair,111,316,235,374,0.6807206869125366
