person,830,174,882,283,0.9650061726570129
person,452,178,476,248,0.8847212791442871
person,633,180,648,208,0.678057849407196
person,242,191,273,258,0.6570530533790588
person,493,182,509,234,0.6211378574371338
person,593,180,606,210,0.5617608428001404
person,621,180,630,199,0.4540303647518158
bicycle,941,216,983,282,0.7179321050643921
bicycle,899,197,950,262,0.6530575156211853
truck,671,125,785,258,0.9160193204879761
chair,311,253,401,313,0.514338493347168
chair,187,280,305,374,0.47370973229408264
chair,225,269,368,335,0.4650292694568634
