person,822,166,855,256,0.9824057817459106
person,410,175,445,266,0.9451251029968262
person,351,175,376,241,0.943385124206543
person,644,168,667,241,0.932579517364502
person,859,168,890,258,0.8940902352333069
person,692,176,718,264,0.8718437552452087
person,716,176,758,288,0.7793064117431641
person,764,170,790,254,0.6265995502471924
person,783,170,808,249,0.5307431817054749
bicycle,124,222,200,297,0.8408284187316895
bicycle,68,215,149,299,0.7931448817253113
bicycle,180,224,236,274,0.6152439713478088
bicycle,0,218,25,307,0.47072070837020874
car,559,181,601,211,0.9523195624351501
dog,341,229,391,272,0.9101879000663757
chair,0,312,72,373,0.8406210541725159
pottedplant,448,183,487,257,0.5240859985351562
