person,248,172,289,262,0.979717493057251
person,827,153,881,263,0.9559764266014099
person,153,175,221,341,0.9036037921905518
person,679,159,717,268,0.8941382169723511
person,1126,152,1237,333,0.8465834259986877
person,938,153,1030,337,0.7863430976867676
person,631,167,667,270,0.7430129051208496
person,719,177,741,199,0.46301013231277466
car,378,159,473,230,0.9702892303466797
car,483,165,555,231,0.9494817852973938
car,459,160,490,201,0.4432370364665985
motorbike,85,276,189,375,0.4010353684425354
handbag,825,218,843,249,0.44122418761253357
chair,715,199,742,239,0.5316353440284729
chair,0,230,34,275,0.5283544063568115
