person,632,171,657,248,0.9549310207366943
person,1071,168,1167,357,0.9367087483406067
person,294,172,353,332,0.9262180924415588
person,999,177,1058,341,0.8922116160392761
person,723,184,765,295,0.8865926265716553
person,781,184,822,336,0.8614954948425293
person,177,175,222,280,0.8322025537490845
person,697,182,726,285,0.8241570591926575
person,797,181,841,340,0.643772304058075
bicycle,652,211,681,251,0.5025252103805542
car,547,182,593,221,0.9644717574119568
dog,172,266,288,329,0.8548228740692139
pottedplant,376,178,439,290,0.9186304807662964
pottedplant,514,153,549,232,0.5253750681877136
pottedplant,449,187,497,257,0.4755423963069916
