person,-1,181,163,376,0.9596025347709656
person,1094,237,1217,318,0.4706333875656128
person,1095,201,1204,365,0.4604112505912781
bicycle,996,207,1068,280,0.5774325132369995
car,449,167,535,277,0.8207111358642578
car,658,173,692,206,0.8011013865470886
car,569,183,587,204,0.5047158002853394
truck,66,10,497,371,0.453718364238739
chair,1011,272,1126,374,0.9802365899085999
chair,1087,252,1118,303,0.43765535950660706
diningtable,1091,255,1230,368,0.5073001980781555
diningtable,1096,262,1221,293,0.4384583532810211
