person,0,140,88,380,0.9691817164421082
person,737,159,792,301,0.9614453315734863
person,576,152,605,234,0.960257351398468
person,713,163,750,280,0.8280577063560486
person,673,157,688,202,0.6988919377326965
person,779,164,814,281,0.662775993347168
person,873,146,954,378,0.5525298118591309
person,653,157,672,201,0.455709308385849
person,830,149,881,332,0.4551919102668762
person,809,151,836,255,0.43081778287887573
bicycle,579,191,644,238,0.5978003740310669
car,533,163,579,201,0.9779386520385742
handbag,862,237,903,286,0.5227606296539307
handbag,756,180,783,226,0.4064638018608093
pottedplant,266,156,355,305,0.7802038192749023
pottedplant,386,180,462,259,0.5582085847854614
