person,611,173,658,313,0.9905868768692017
person,1,163,166,372,0.9888652563095093
person,664,166,723,313,0.9675663113594055
person,370,174,420,300,0.8775871396064758
person,424,170,459,251,0.8696436882019043
person,740,167,763,231,0.8532326817512512
bicycle,744,222,845,309,0.9347586035728455
bicycle,371,237,430,318,0.8144180774688721
bicycle,429,204,458,262,0.6561756134033203
car,479,172,523,207,0.9064414501190186
car,545,171,564,190,0.43044209480285645
handbag,217,233,258,268,0.6001998782157898
