person,378,160,427,307,0.9254185557365417
person,550,172,569,225,0.9218820333480835
person,941,160,1008,321,0.8682845234870911
person,821,138,878,245,0.846686601638794
person,518,169,540,225,0.8064072132110596
person,460,171,506,266,0.6746640801429749
person,595,171,633,286,0.6638957858085632
person,329,197,362,245,0.4940159022808075
bicycle,465,214,502,285,0.8818947672843933
bicycle,-1,248,103,373,0.8742322325706482
bicycle,763,245,855,362,0.7866765856742859
bicycle,844,243,930,374,0.7842884063720703
bicycle,657,197,699,249,0.71003657579422
bicycle,626,209,659,252,0.42657777667045593
handbag,88,173,124,224,0.4193137288093567
chair,346,232,390,293,0.9584841132164001
chair,305,231,350,294,0.8540627360343933
chair,288,232,328,293,0.7103261947631836
chair,260,232,297,290,0.6540753245353699
