person,284,175,336,300,0.9700949788093567
person,537,163,617,357,0.9578208923339844
person,367,174,395,263,0.895500123500824
person,469,170,517,289,0.8937255144119263
person,267,165,294,257,0.8784566521644592
person,385,171,447,327,0.7970306277275085
person,514,172,557,286,0.6297613382339478
person,402,179,462,300,0.6112913489341736
person,543,183,599,335,0.5524481534957886
person,451,169,500,288,0.5328871011734009
person,448,163,478,281,0.4963527023792267
person,322,194,350,244,0.40264201164245605
handbag,415,189,453,252,0.4260091483592987
pottedplant,154,169,273,337,0.9299119710922241
