person,981,159,1055,316,0.9840534925460815
person,281,170,317,252,0.9817202687263489
person,593,165,629,265,0.9530366063117981
person,46,171,152,374,0.9523940086364746
person,669,159,706,263,0.9303963780403137
person,758,155,795,255,0.8913736343383789
person,632,169,664,257,0.8035102486610413
person,859,148,917,338,0.7572039365768433
person,715,176,741,199,0.6445353031158447
person,-2,175,73,279,0.5967355370521545
person,870,177,916,305,0.5687875151634216
car,450,165,551,247,0.9802150130271912
car,384,158,468,228,0.8833798766136169
