person,695,172,769,330,0.9695943593978882
person,624,167,660,271,0.9686822295188904
person,523,173,579,304,0.9615336656570435
person,864,155,918,367,0.9596683979034424
person,586,167,607,219,0.9014167189598083
person,911,141,1006,398,0.8773614168167114
person,762,171,806,292,0.7365695834159851
person,662,166,695,262,0.6144067645072937
car,478,174,540,235,0.9733563661575317
backpack,782,179,809,228,0.6590926647186279
handbag,905,198,958,302,0.9502710103988647
handbag,718,196,759,261,0.6788343787193298
handbag,555,191,580,237,0.63878333568573
pottedplant,343,175,423,287,0.7859480977058411
pottedplant,93,184,308,374,0.5560973286628723
