car,371,194,448,243,0.9867836833000183
car,30,204,114,245,0.9740955829620361
car,431,190,481,230,0.9736621379852295
car,465,181,518,214,0.9316076040267944
car,534,181,553,197,0.9079898595809937
car,660,174,724,223,0.8687704205513
car,1050,136,1166,180,0.8639553785324097
car,-1,209,44,246,0.8393955826759338
car,569,177,588,192,0.690855860710144
car,517,183,535,204,0.5677561163902283
car,501,182,523,207,0.47529488801956177
car,627,175,645,190,0.4398238956928253
truck,1140,116,1226,175,0.8492388129234314
