car,709,189,795,251,0.9952825307846069
car,1014,167,1230,234,0.9906201362609863
car,482,183,532,220,0.981870710849762
car,683,183,742,227,0.9476625919342041
car,889,177,1021,210,0.936805009841919
car,665,176,695,202,0.812789797782898
car,588,182,609,195,0.7031253576278687
car,541,183,564,208,0.681286633014679
car,548,183,568,205,0.6451373100280762
car,621,180,639,189,0.5895655155181885
car,522,183,543,213,0.5664481520652771
car,537,184,557,211,0.5592272281646729
car,980,178,1072,212,0.41176947951316833
truck,272,187,362,214,0.7167046666145325
