car,3,205,373,374,0.994080662727356
car,350,190,462,278,0.9921149015426636
car,795,166,934,220,0.9891185760498047
car,650,181,698,218,0.9875348210334778
car,739,165,817,205,0.9649626016616821
car,774,156,907,210,0.9136985540390015
car,487,183,516,208,0.8825926780700684
car,439,184,487,221,0.7714340686798096
car,508,183,528,206,0.7479174137115479
car,525,182,544,199,0.6249823570251465
car,0,223,83,345,0.585878312587738
car,591,176,607,188,0.5573506355285645
car,522,183,540,202,0.5558879375457764
car,682,167,739,190,0.5498960614204407
