person,542,178,575,264,0.9709427952766418
person,459,175,479,203,0.7446205019950867
person,834,163,867,198,0.7279266119003296
bicycle,547,214,571,272,0.4822719991207123
car,636,175,763,270,0.9969522953033447
car,740,191,1123,374,0.9937413334846497
car,336,196,376,249,0.987320601940155
car,-1,207,258,354,0.9867354035377502
car,350,187,400,234,0.9850188493728638
car,223,182,343,284,0.9667380452156067
car,383,182,432,212,0.9167910218238831
car,600,181,652,244,0.9087860584259033
car,575,179,615,227,0.8148059844970703
car,500,170,534,207,0.5876736044883728
