person,994,157,1045,278,0.9388391375541687
person,567,173,603,255,0.9108130931854248
person,493,169,512,199,0.42135319113731384
bicycle,570,211,597,266,0.4941348135471344
car,699,169,885,296,0.998652458190918
car,-1,205,188,372,0.9934512376785278
car,153,177,341,301,0.9924614429473877
car,331,190,394,255,0.9914365410804749
car,366,180,424,231,0.9899083971977234
car,412,174,464,207,0.9146052002906799
car,649,177,732,258,0.9032860994338989
car,621,175,662,231,0.8870588541030884
car,909,197,1241,373,0.8854659795761108
car,544,164,577,199,0.803974986076355
car,608,173,645,212,0.7152187824249268
car,595,169,634,200,0.49900415539741516
car,640,175,696,246,0.47816702723503113
