person,529,177,562,258,0.8748216032981873
person,786,164,815,191,0.7009285688400269
person,444,175,462,203,0.6673155426979065
bicycle,533,213,560,268,0.8604224920272827
car,5,204,270,331,0.9965613484382629
car,696,184,988,346,0.9961435198783875
car,613,176,726,260,0.9846875071525574
car,329,194,369,247,0.9681577682495117
car,1083,178,1243,378,0.9671767354011536
car,582,181,627,237,0.9646950364112854
car,341,188,387,231,0.9503492116928101
car,229,183,341,278,0.9225575923919678
car,558,181,592,226,0.8046014308929443
car,481,171,515,205,0.73755943775177
car,369,182,412,209,0.6946039795875549
car,351,183,409,213,0.5780037045478821
car,462,174,480,184,0.4883824586868286
