person,831,181,873,276,0.9182534217834473
person,165,157,233,328,0.8547239303588867
bicycle,831,225,863,278,0.5415711998939514
car,702,180,750,217,0.9735355973243713
car,909,189,955,226,0.9707826972007751
car,940,188,971,238,0.9561100006103516
car,874,184,922,217,0.9252872467041016
car,750,175,766,192,0.5771934390068054
car,811,172,862,217,0.5645380616188049
car,799,178,814,192,0.5474289655685425
car,793,177,804,190,0.409666508436203
truck,955,119,1251,378,0.9796658158302307
truck,812,172,859,222,0.6999402642250061
umbrella,59,66,297,127,0.4146556556224823
chair,317,233,366,309,0.5163929462432861
