person,700,186,752,272,0.8687171936035156
bicycle,1149,228,1240,305,0.7505390644073486
bicycle,720,228,748,276,0.444685697555542
car,764,190,871,263,0.9911534786224365
car,646,183,699,225,0.9812789559364319
car,416,180,485,229,0.9618097543716431
car,621,184,655,215,0.9484032392501831
car,550,172,591,213,0.8354527950286865
car,596,183,622,209,0.8146330118179321
car,601,184,628,210,0.6237831711769104
car,613,184,645,214,0.527418851852417
car,697,189,769,240,0.5137592554092407
car,592,181,612,207,0.5044969320297241
car,538,174,552,186,0.4872632622718811
car,473,174,500,197,0.4048006236553192
