person,564,182,605,265,0.8004881143569946
person,390,173,408,196,0.4603841304779053
bicycle,577,229,605,274,0.41247373819351196
car,711,184,851,283,0.996135950088501
car,610,186,715,257,0.994483470916748
car,433,173,476,213,0.9823688864707947
car,239,190,336,259,0.9823160767555237
car,521,184,559,220,0.9371175169944763
car,502,184,532,214,0.8364261984825134
car,304,179,363,239,0.8115093111991882
car,487,180,511,206,0.7645778656005859
car,553,180,614,226,0.6522668600082397
car,472,179,489,202,0.45547133684158325
car,357,166,392,200,0.4032084345817566
