person,551,182,592,264,0.9073606729507446
person,391,177,402,199,0.4386884272098541
bicycle,558,223,588,274,0.646260142326355
car,607,187,716,262,0.9959798455238342
car,213,195,325,265,0.9920318722724915
car,714,186,858,291,0.9917718768119812
car,428,175,467,215,0.9463767409324646
car,493,185,526,214,0.8585308194160461
car,286,183,353,239,0.8214631080627441
car,512,183,551,225,0.8071272373199463
car,489,184,511,213,0.782974123954773
car,472,181,496,204,0.6505228877067566
car,853,177,882,200,0.5958130359649658
car,351,170,385,207,0.4738138020038605
car,325,184,355,238,0.450057715177536
car,500,186,530,219,0.4269680380821228
