person,1039,157,1096,289,0.985136091709137
person,572,172,606,251,0.9566898345947266
person,505,169,520,201,0.8255077004432678
person,336,171,356,191,0.5029733777046204
bicycle,578,211,603,268,0.763949453830719
car,709,170,925,311,0.9979393482208252
car,123,178,335,308,0.9935275912284851
car,365,182,426,237,0.9921329021453857
car,-1,210,163,372,0.989496648311615
car,326,192,393,262,0.9842292070388794
car,661,179,749,260,0.9769227504730225
car,419,176,467,210,0.9214568138122559
car,636,177,683,240,0.9060750603675842
car,611,173,652,210,0.8136191368103027
car,957,233,1240,373,0.7762541770935059
car,623,174,656,227,0.6861969232559204
car,549,165,580,199,0.679326057434082
