person,618,184,654,256,0.8877118229866028
bicycle,625,218,656,269,0.7685789465904236
car,722,186,851,274,0.9958269596099854
car,650,187,728,250,0.9829868674278259
car,582,180,626,227,0.9694269299507141
car,306,184,390,242,0.9639638066291809
car,551,183,589,218,0.9506186246871948
car,469,170,510,210,0.9356098771095276
car,538,182,564,213,0.6887587308883667
car,354,177,409,226,0.6811165809631348
car,524,180,545,207,0.6733286380767822
car,516,178,542,202,0.5759437084197998
car,523,179,555,209,0.46631133556365967
car,510,179,531,200,0.4256015121936798
