person,521,183,555,274,0.9512143731117249
person,377,183,395,206,0.5053266286849976
bicycle,529,225,559,277,0.6724031567573547
car,737,186,889,312,0.9978421926498413
car,160,204,298,286,0.9977814555168152
car,601,191,736,275,0.9955621957778931
car,550,184,615,243,0.9832174181938171
car,258,191,334,252,0.942648708820343
car,484,188,508,220,0.8698076605796814
car,420,179,455,218,0.8404271602630615
car,454,184,471,206,0.7758986353874207
car,504,189,526,226,0.7572296857833862
car,469,185,490,210,0.7299566268920898
car,306,190,342,234,0.4981886148452759
